@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Lenght5 REAL
@ATTRIBUTE Edge_Lenght6 REAL
@ATTRIBUTE Edge_Lenght7 REAL
@ATTRIBUTE Edge_Lenght8 REAL
@ATTRIBUTE Edge_Lenght9 REAL
@ATTRIBUTE Edge_Lenght10 REAL
@ATTRIBUTE Edge_Lenght11 REAL
@ATTRIBUTE Edge_Lenght12 REAL
@ATTRIBUTE Edge_Lenght13 REAL
@ATTRIBUTE Edge_Lenght14 REAL
@ATTRIBUTE Edge_Lenght15 REAL
@ATTRIBUTE Edge_Lenght16 REAL
@ATTRIBUTE Edge_Lenght17 REAL
@ATTRIBUTE Edge_Lenght18 REAL
@ATTRIBUTE Edge_Lenght19 REAL
@ATTRIBUTE Edge_Lenght20 REAL
@ATTRIBUTE Edge_Lenght21 REAL
@ATTRIBUTE Edge_Lenght22 REAL
@ATTRIBUTE Edge_Lenght23 REAL
@ATTRIBUTE Edge_Lenght24 REAL
@ATTRIBUTE Edge_Lenght25 REAL
@ATTRIBUTE Edge_Lenght26 REAL
@ATTRIBUTE Edge_Lenght27 REAL
@ATTRIBUTE Edge_Lenght28 REAL
@ATTRIBUTE Edge_Lenght29 REAL
@ATTRIBUTE Edge_Lenght30 REAL
@ATTRIBUTE Edge_Lenght31 REAL
@ATTRIBUTE Edge_Lenght32 REAL
@ATTRIBUTE Edge_Lenght33 REAL
@ATTRIBUTE Edge_Lenght34 REAL
@ATTRIBUTE Edge_Lenght35 REAL
@ATTRIBUTE Edge_Lenght36 REAL
@ATTRIBUTE Edge_Lenght37 REAL
@ATTRIBUTE Edge_Lengh38 REAL
@ATTRIBUTE Edge_Lenght39 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Edge_Angle5 REAL
@ATTRIBUTE Edge_Angle6 REAL
@ATTRIBUTE Edge_Angle7 REAL
@ATTRIBUTE Edge_Angle8 REAL
@ATTRIBUTE Edge_Angle9 REAL
@ATTRIBUTE Edge_Angle10 REAL
@ATTRIBUTE Edge_Angle11 REAL
@ATTRIBUTE Edge_Angle12 REAL
@ATTRIBUTE Edge_Angle13 REAL
@ATTRIBUTE Edge_Angle14 REAL
@ATTRIBUTE Edge_Angle15 REAL
@ATTRIBUTE Edge_Angle16 REAL
@ATTRIBUTE Edge_Angle17 REAL
@ATTRIBUTE Edge_Angle18 REAL
@ATTRIBUTE Edge_Angle19 REAL
@ATTRIBUTE Edge_Angle20 REAL
@ATTRIBUTE Edge_Angle21 REAL
@ATTRIBUTE Edge_Angle22 REAL
@ATTRIBUTE Edge_Angle23 REAL
@ATTRIBUTE Edge_Angle24 REAL
@ATTRIBUTE Edge_Angle25 REAL
@ATTRIBUTE Edge_Angle26 REAL
@ATTRIBUTE Edge_Angle27 REAL
@ATTRIBUTE Edge_Angle28 REAL
@ATTRIBUTE Edge_Angle29 REAL
@ATTRIBUTE Edge_Angle30 REAL
@ATTRIBUTE Edge_Angle31 REAL
@ATTRIBUTE Edge_Angle32 REAL
@ATTRIBUTE Edge_Angle33 REAL
@ATTRIBUTE Edge_Angle34 REAL
@ATTRIBUTE Edge_Angle35 REAL
@ATTRIBUTE Edge_Angle36 REAL
@ATTRIBUTE Edge_Angle37 REAL
@ATTRIBUTE Edge_Angle38 REAL
@ATTRIBUTE Edge_Angle39 REAL
@ATTRIBUTE class  {pistola, revolver}

@DATA
1.11111111111,0.888888888889,3.33333333333,1.33333333333,1.77777777778,3.33333333333,2.66666666667,1.55555555556,2.22222222222,2.44444444444,2.22222222222,1.11111111111,0.666666666667,1.11111111111,1.55555555556,1.11111111111,0.888888888889,0.888888888889,1.77777777778,0.444444444444,0.444444444444,1.11111111111,0.444444444444,0.666666666667,0.222222222222,0.444444444444,0.222222222222,0.666666666667,1.33333333333,0.222222222222,0.666666666667,0.222222222222,0.222222222222,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287852619459,0.0,0.00115141047784,0.00172711571675,0.000575705238918,0.00115141047784,0.00287852619459,0.00575705238918,0.0120898100173,0.0189982728843,0.0402993667242,0.00921128382268,0.00402993667242,0.00230282095567,0.000575705238918,0.00345423143351,0.00115141047784,0.000575705238918,0.000575705238918,0.00115141047784,0.000575705238918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
1.6,1.06666666667,5.33333333333,0.533333333333,3.73333333333,1.06666666667,3.73333333333,1.6,2.66666666667,2.13333333333,2.13333333333,2.13333333333,2.13333333333,1.06666666667,1.06666666667,1.6,0.0,1.06666666667,2.13333333333,0.533333333333,0.533333333333,0.0,0.0,0.533333333333,0.533333333333,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001443001443,0.0,0.0,0.001443001443,0.00577200577201,0.00865800865801,0.0,0.011544011544,0.0519480519481,0.004329004329,0.00865800865801,0.001443001443,0.0,0.002886002886,0.0,0.00721500721501,0.004329004329,0.001443001443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
0.571428571429,1.14285714286,3.42857142857,1.71428571429,4.0,6.28571428571,1.14285714286,0.571428571429,3.42857142857,1.14285714286,1.14285714286,3.42857142857,3.42857142857,1.71428571429,1.71428571429,0.571428571429,0.571428571429,1.14285714286,0.0,0.0,0.0,0.571428571429,0.571428571429,0.0,0.571428571429,0.571428571429,0.0,0.0,0.571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015873015873,0.0,0.0031746031746,0.0,0.0015873015873,0.0,0.0,0.0031746031746,0.0047619047619,0.00952380952381,0.0492063492063,0.0047619047619,0.0031746031746,0.0047619047619,0.00634920634921,0.0142857142857,0.0015873015873,0.0015873015873,0.0015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
0.70796460177,2.12389380531,1.76991150442,0.0,0.70796460177,2.83185840708,2.12389380531,2.47787610619,2.12389380531,2.83185840708,2.12389380531,1.76991150442,1.76991150442,1.06194690265,2.47787610619,1.41592920354,1.41592920354,0.70796460177,1.06194690265,0.353982300885,1.76991150442,1.06194690265,0.353982300885,0.70796460177,0.70796460177,0.70796460177,0.353982300885,0.70796460177,0.70796460177,0.0,0.0,0.353982300885,0.0,0.0,0.70796460177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478927203065,0.00383141762452,0.00095785440613,0.00095785440613,0.00095785440613,0.00095785440613,0.00287356321839,0.00095785440613,0.00287356321839,0.00287356321839,0.022030651341,0.00478927203065,0.00574712643678,0.0095785440613,0.00478927203065,0.0191570881226,0.0105363984674,0.00287356321839,0.00574712643678,0.00095785440613,0.00287356321839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
2.08955223881,1.19402985075,2.98507462687,2.08955223881,2.68656716418,2.98507462687,3.58208955224,1.79104477612,1.49253731343,1.49253731343,2.68656716418,0.89552238806,1.49253731343,0.298507462687,2.68656716418,1.79104477612,1.49253731343,0.597014925373,0.89552238806,0.298507462687,0.597014925373,0.597014925373,0.597014925373,0.298507462687,0.597014925373,0.298507462687,0.0,0.597014925373,0.298507462687,0.0,0.298507462687,0.0,0.0,0.298507462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326797385621,0.00490196078431,0.00653594771242,0.00326797385621,0.000816993464052,0.00490196078431,0.00571895424837,0.0130718954248,0.00980392156863,0.00571895424837,0.0228758169935,0.0179738562092,0.00408496732026,0.00245098039216,0.00326797385621,0.000816993464052,0.0,0.0,0.000816993464052,0.000816993464052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
1.38888888889,2.77777777778,3.61111111111,2.22222222222,5.0,2.22222222222,2.5,1.11111111111,2.5,1.38888888889,2.22222222222,1.11111111111,1.38888888889,1.66666666667,0.555555555556,1.94444444444,0.555555555556,0.555555555556,0.555555555556,0.0,0.555555555556,0.833333333333,0.833333333333,0.0,1.38888888889,0.0,0.277777777778,0.277777777778,0.0,0.277777777778,0.0,0.0,0.0,0.0,0.277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837138508371,0.00837138508371,0.00608828006088,0.00152207001522,0.00304414003044,0.00380517503805,0.00228310502283,0.00304414003044,0.00380517503805,0.00837138508371,0.0289193302892,0.0106544901065,0.00456621004566,0.00076103500761,0.0,0.00380517503805,0.00456621004566,0.00152207001522,0.00456621004566,0.00152207001522,0.00152207001522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
1.19402985075,0.597014925373,2.98507462687,5.97014925373,0.0,1.79104477612,2.38805970149,2.38805970149,3.58208955224,1.19402985075,1.19402985075,1.79104477612,1.19402985075,1.79104477612,1.19402985075,2.38805970149,1.79104477612,0.597014925373,1.79104477612,0.0,1.19402985075,0.597014925373,0.597014925373,0.0,0.0,1.19402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048309178744,0.0,0.0,0.0,0.00322061191626,0.00322061191626,0.0048309178744,0.00966183574879,0.00805152979066,0.00644122383253,0.0386473429952,0.00322061191626,0.00644122383253,0.00322061191626,0.00161030595813,0.00161030595813,0.00161030595813,0.00161030595813,0.0112721417069,0.00161030595813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
0.0,2.71186440678,6.10169491525,0.677966101695,2.71186440678,4.06779661017,4.06779661017,0.677966101695,5.42372881356,1.35593220339,0.677966101695,1.35593220339,0.0,0.0,0.677966101695,0.677966101695,0.0,0.677966101695,1.35593220339,0.0,2.03389830508,1.35593220339,0.677966101695,0.677966101695,0.0,0.0,0.0,0.0,0.0,0.677966101695,0.0,0.0,0.677966101695,0.677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182149362477,0.00728597449909,0.00182149362477,0.0,0.00182149362477,0.00182149362477,0.00546448087432,0.00910746812386,0.0200364298725,0.0127504553734,0.0364298724954,0.00546448087432,0.00364298724954,0.00182149362477,0.0,0.0,0.0,0.0,0.0,0.0,0.00182149362477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
4.13793103448,1.37931034483,5.51724137931,0.0,1.37931034483,1.37931034483,1.37931034483,2.75862068966,2.75862068966,1.37931034483,0.0,1.37931034483,2.75862068966,1.37931034483,0.0,0.0,2.75862068966,0.0,2.75862068966,0.0,1.37931034483,1.37931034483,0.0,0.0,0.0,0.0,2.75862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111,0.00740740740741,0.0148148148148,0.0185185185185,0.0,0.0,0.0,0.0111111111111,0.0444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
2.69662921348,1.34831460674,4.04494382022,1.34831460674,5.84269662921,2.69662921348,3.59550561798,3.59550561798,1.34831460674,1.79775280899,0.898876404494,1.34831460674,2.24719101124,0.0,0.0,0.449438202247,0.449438202247,0.898876404494,0.0,0.0,0.898876404494,0.0,0.0,0.0,0.898876404494,0.0,1.79775280899,1.34831460674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449438202247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00238948626045,0.00358422939068,0.00119474313023,0.00238948626045,0.00358422939068,0.00238948626045,0.00716845878136,0.00716845878136,0.00955794504182,0.0406212664277,0.00597371565114,0.00597371565114,0.00119474313023,0.00119474313023,0.0,0.00358422939068,0.00955794504182,0.00119474313023,0.00119474313023,0.00119474313023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
0.0,1.40350877193,3.50877192982,1.40350877193,2.10526315789,3.50877192982,4.21052631579,1.40350877193,3.50877192982,2.10526315789,2.80701754386,1.40350877193,1.40350877193,0.0,0.701754385965,0.701754385965,2.10526315789,1.40350877193,0.0,1.40350877193,1.40350877193,0.0,0.0,1.40350877193,0.0,0.0,1.40350877193,0.0,0.701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116959064327,0.00779727095517,0.00779727095517,0.00389863547758,0.00779727095517,0.00584795321637,0.0,0.00389863547758,0.00389863547758,0.00194931773879,0.0350877192982,0.00194931773879,0.0,0.0,0.00194931773879,0.00584795321637,0.0,0.00389863547758,0.00389863547758,0.00194931773879,0.00194931773879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
3.0,1.0,4.0,0.0,3.0,0.0,5.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555555555556,0.00555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.00555555555556,0.0,0.0694444444444,0.0138888888889,0.0,0.0,0.0,0.0,0.00555555555556,0.0,0.00277777777778,0.0,0.00277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pistola
