@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Hue0 REAL
@ATTRIBUTE Hue1 REAL
@ATTRIBUTE Hue2 REAL
@ATTRIBUTE Hue3 REAL
@ATTRIBUTE Hue4 REAL
@ATTRIBUTE class    {pistola, revolver}

@DATA
1.42934196332,1.21359223301,1.2405609493,0.663430420712,0.453074433657,0.0,0.00250172532781,0.00921612606395,0.00217103749712,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.00381679389,1.51717557252,0.74427480916,0.524809160305,0.209923664122,0.0,0.00459482038429,0.00496031746032,0.00433375104428,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.91154791155,0.847665847666,0.872235872236,0.27027027027,0.0982800982801,0.0,0.00137764282501,0.0107399910031,0.00177125506073,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.10829817159,1.30801687764,0.35864978903,0.154711673699,0.070323488045,0.0,0.00196743026336,0.0099345488546,0.00198690977092,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.890625,1.1484375,1.109375,0.5234375,0.328125,0.0,0.00346153846154,0.00634615384615,0.0040811965812,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.28813559322,1.41242937853,1.0263653484,0.207156308851,0.0659133709981,0.0,0.00232351712615,0.0101033834586,0.00146198830409,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.57484076433,1.18630573248,0.230891719745,0.00796178343949,0.0,0.0,0.00331740976645,0.00734253361642,0.00322894550602,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.39807897545,1.08324439701,1.07790821772,0.752401280683,0.688367129136,0.0,0.0015928676201,0.0109667216722,0.00132929959663,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
4.0,0.823529411765,0.147058823529,0.0294117647059,0.0,0.0,0.00366568914956,0.00655751058977,0.00366568914956,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.23317307692,1.33413461538,0.288461538462,0.144230769231,0.0,0.0,0.00273771367521,0.00918135683761,0.00196981837607,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.30031948882,1.70926517572,0.686900958466,0.223642172524,0.0798722044728,0.0,0.000966947960619,0.0117791842475,0.00114275668073,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.41312741313,1.53474903475,0.675675675676,0.30888030888,0.0675675675676,0.0,0.00232819524727,0.00832262898737,0.00323806465425,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.32832080201,1.25313283208,1.2656641604,0.9335839599,0.219298245614,0.0,0.0010671132125,0.0117382453375,0.00108353033885,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
4.07185628743,0.688622754491,0.209580838323,0.0299401197605,0.0,0.0,0.00307717897538,0.00948103792415,0.00133067198935,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.00968523002,1.62227602906,0.926150121065,0.302663438257,0.139225181598,0.0,0.00278448738594,0.0089908749329,0.00211352657005,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.81350482315,1.47909967846,0.602893890675,0.072347266881,0.032154340836,0.0,0.00177777777778,0.0100222222222,0.00208888888889,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.83707865169,1.26966292135,1.15168539326,0.64606741573,0.0955056179775,0.0,0.00173801683132,0.0104281009879,0.00172277106964,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.2399103139,1.24439461883,0.470852017937,0.0336322869955,0.0112107623318,0.0,0.00273427790206,0.00711533681332,0.0040392741735,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.50984251969,1.9094488189,0.344488188976,0.206692913386,0.0295275590551,0.0,0.00247336377473,0.00576212220048,0.00565340291368,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.03545051699,1.49926144756,0.33234859675,0.110782865583,0.0221565731167,0.0,0.00224791265254,0.00933285163776,0.00230812459859,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.51618398637,1.45655877342,1.11584327087,0.596252129472,0.315161839864,0.0,0.00335629747394,0.00702172760996,0.00351086380498,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.8021978022,1.49725274725,0.508241758242,0.0824175824176,0.10989010989,0.0,0.0027397260274,0.00981735159817,0.00133181126332,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.90956749672,1.23853211009,0.511140235911,0.222804718218,0.117955439056,0.0,0.00265995429877,0.00872964867181,0.00249928591831,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.225,1.7625,0.725,0.2,0.0875,0.0,0.00123762376238,0.0108292079208,0.00182205720572,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.16573816156,1.92896935933,0.466573816156,0.299442896936,0.139275766017,0.0,0.00135233918129,0.011769005848,0.000767543859649,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.01699463327,1.68604651163,0.737924865832,0.415921288014,0.143112701252,0.0,0.00457729468599,0.00602657004831,0.00328502415459,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.87579214195,1.64765525982,0.855513307985,0.443599493029,0.177439797212,0.0,0.00249862145023,0.00830576233802,0.00308450510063,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.69911504425,1.61820480405,0.51201011378,0.126422250316,0.0442477876106,0.0,0.00265548567435,0.00863032844165,0.00260307477289,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.60485933504,0.971867007673,1.16368286445,1.15089514066,0.108695652174,0.0,0.00143024538186,0.0106148331955,0.00184381031155,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.18894009217,1.65437788018,1.17511520737,0.635944700461,0.345622119816,0.0,0.000541125541126,0.0130170755171,0.000330687830688,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.62337662338,1.04978354978,1.32034632035,0.681818181818,0.324675324675,0.0,0.00310819892473,0.00823252688172,0.00254816308244,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.76748582231,1.37051039698,1.05860113422,0.557655954631,0.245746691871,0.0,0.00205947357846,0.00941832429174,0.00241109101869,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.90661478599,0.982490272374,0.719844357977,0.846303501946,0.544747081712,0.0,0.000569419687067,0.0118835412953,0.00143592790652,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.99460916442,1.50943396226,0.956873315364,0.363881401617,0.175202156334,0.0,0.00323245240125,0.00745950554135,0.00319693094629,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.51600753296,1.88323917137,0.951035781544,0.367231638418,0.282485875706,0.0,0.00232774674115,0.0093368508173,0.00222429133044,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.76412289395,1.02081268583,0.99603567889,0.891972249752,0.327056491576,0.0,0.00143815915628,0.0103733887291,0.00207734100352,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.58146964856,1.30990415335,1.45367412141,0.527156549521,0.127795527157,0.0,0.00360696517413,0.00800165837479,0.00228026533997,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.288,1.112,1.064,0.424,0.112,0.0,0.0018998951782,0.0110499650594,0.000939028651293,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.66935483871,1.12903225806,0.741935483871,1.10483870968,0.354838709677,0.0,0.00128799587841,0.0116563626996,0.000944530310836,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.95278969957,1.38412017167,1.169527897,0.289699570815,0.203862660944,0.0,0.0028129395218,0.00729606188467,0.00377988748242,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.72284644195,1.12359550562,1.39513108614,0.61797752809,0.140449438202,0.0,0.00252057613169,0.0093621399177,0.00200617283951,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.82945736434,1.52131782946,0.494186046512,0.125968992248,0.0290697674419,0.0,0.00236802894849,0.00944550872712,0.00207535121328,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.42263759086,1.70820353063,0.73727933541,0.872274143302,0.259605399792,0.0,0.00140264026403,0.011702420242,0.000783828382838,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.36734693878,1.02040816327,0.451895043732,0.0728862973761,0.0874635568513,0.0,0.00136087095741,0.0116874799872,0.000840537944284,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.29545454545,0.893939393939,1.06818181818,0.613636363636,0.128787878788,0.0,0.00128524046434,0.0111525704809,0.00145107794362,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.99535962877,1.40371229698,0.84686774942,0.487238979118,0.266821345708,0.0,0.00199316628702,0.00939635535308,0.0024993672488,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.60336906585,1.34762633997,0.758039816233,0.214395099541,0.0765696784074,0.0,0.00220722971847,0.0105363984674,0.00114526070298,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
0.997409326425,1.39248704663,1.04922279793,0.841968911917,0.718911917098,0.0,0.00353149645602,0.00693820505141,0.00341918738145,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.42447129909,1.75981873112,0.521148036254,0.203927492447,0.0906344410876,0.0,0.00232519515031,0.00903089187843,0.00253280186016,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.70763260026,1.02846054334,0.711513583441,0.924967658473,0.627425614489,0.0,0.00164095276763,0.0107423196644,0.0015056164569,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.66401590457,1.52087475149,0.556660039761,0.218687872763,0.0397614314115,0.0,0.00123031496063,0.0107447506562,0.00191382327209,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.83018867925,1.34770889488,0.525606469003,0.269541778976,0.0269541778976,0.0,0.00400569032645,0.00572776280323,0.00415543575921,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.44636015326,1.38888888889,1.65708812261,0.316091954023,0.191570881226,0.0,0.00170744138634,0.0108817533129,0.0012996941896,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.39892183288,1.52291105121,0.835579514825,0.161725067385,0.0808625336927,0.0,0.00311942959002,0.00623885918004,0.00453060011884,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.36734693878,1.36734693878,0.183673469388,0.0816326530612,0.0,0.0,0.00175736961451,0.0106009070295,0.0015306122449,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.13768115942,1.32246376812,0.978260869565,0.398550724638,0.163043478261,0.0,0.00161384976526,0.0103677621283,0.00190727699531,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
0.80701754386,1.05263157895,1.63157894737,0.824561403509,0.684210526316,0.0,0.000509259259259,0.0124537037037,0.000925925925926,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.1063394683,1.57464212679,0.613496932515,0.316973415133,0.38854805726,0.0,0.00107687210073,0.00748288049481,0.00532913629335,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.84161490683,1.29658385093,0.54347826087,0.256211180124,0.0621118012422,0.0,0.0027437468096,0.00976263399694,0.00138250808235,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.09171597633,1.30177514793,0.532544378698,0.0443786982249,0.0295857988166,0.0,0.00254015077024,0.00983284169125,0.0015158964274,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.96850393701,1.12204724409,1.28937007874,0.501968503937,0.11811023622,0.0,0.00200320512821,0.00940170940171,0.00248397435897,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.73961840629,1.00448933782,0.903479236813,1.05499438833,0.297418630752,0.0,0.00232235492822,0.0100283508264,0.00153818313427,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.93498452012,1.98142414861,0.712074303406,0.278637770898,0.0928792569659,0.0,0.00144853442399,0.0113326516701,0.00110770279482,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.52976190476,1.62202380952,0.580357142857,0.16369047619,0.104166666667,0.0,0.00234915924827,0.00894329047148,0.00259643916914,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.77981651376,1.02752293578,1.25688073394,0.688073394495,0.247706422018,0.0,0.00462130295763,0.00696942446043,0.00229816147082,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.96033994334,1.64305949008,0.382436260623,0.014164305949,0.0,0.0,0.00409191060749,0.00802644003777,0.00177053824363,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.66847826087,1.05072463768,0.199275362319,0.0815217391304,0.0,0.0,0.00396825396825,0.00567611010649,0.00424452481415,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.09850107066,2.02355460385,0.663811563169,0.192719486081,0.0214132762313,0.0,0.00158898305085,0.0115936911488,0.000706214689266,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.71676300578,1.41040462428,0.624277456647,0.196531791908,0.0520231213873,0.0,0.00208807896735,0.00980764363452,0.00199316628702,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.25825471698,1.81014150943,0.642688679245,0.229952830189,0.0589622641509,0.0,0.00314404252561,0.00813561519513,0.00260923116816,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.77348066298,1.42541436464,1.04419889503,0.580110497238,0.17679558011,0.0,0.00324173209612,0.00817868189389,0.00246847489888,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.60678642715,1.27744510978,1.49700598802,0.449101796407,0.169660678643,0.0,0.00343291404612,0.00883123689727,0.00162473794549,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.69421487603,1.04958677686,0.917355371901,0.95867768595,0.380165289256,0.0,0.00161399932042,0.011043153245,0.00123173632348,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.25721784777,1.82414698163,0.603674540682,0.209973753281,0.10498687664,0.0,0.00122655122655,0.01056998557,0.00209235209235,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.23232323232,1.34920634921,0.266955266955,0.122655122655,0.02886002886,0.0,0.00158503724838,0.0113528292915,0.000951022349025,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.1872909699,1.25418060201,0.936454849498,1.07859531773,0.54347826087,0.0,0.000816993464052,0.0118894048848,0.00118249054008,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.5034562212,1.43433179724,1.1866359447,0.610599078341,0.264976958525,0.0,0.000928023153391,0.0116710708443,0.00128979489115,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.64533820841,1.25228519196,1.3071297989,0.658135283364,0.137111517367,0.0,0.00257018584421,0.0095640569395,0.00175464610518,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.52467105263,1.37335526316,0.756578947368,0.296052631579,0.0493421052632,0.0,0.00222040964292,0.00904023926047,0.0026282399855,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.47767857143,1.77455357143,0.513392857143,0.178571428571,0.0558035714286,0.0,0.00204613095238,0.0103236607143,0.00151909722222,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.20654396728,1.13496932515,1.01226993865,1.08384458078,0.562372188139,0.0,0.0013424204874,0.0114622057001,0.00108426270136,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
3.3893557423,1.21848739496,0.252100840336,0.126050420168,0.0140056022409,0.0,0.00160256410256,0.00923382173382,0.0030525030525,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.63812154696,1.46408839779,0.524861878453,0.24861878453,0.124309392265,0.0,0.00225122100122,0.00946275946276,0.00217490842491,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.00288184438,1.43371757925,0.965417867435,0.504322766571,0.0936599423631,0.0,0.00300141242938,0.00927887633396,0.00160860012555,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.83085501859,1.36617100372,1.18959107807,0.42750929368,0.185873605948,0.0,0.00311131023497,0.0076164874552,0.00316109119873,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.78529980658,1.51837524178,0.589941972921,0.0773694390716,0.0290135396518,0.0,0.00187326054378,0.0106775850996,0.00133804324556,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.02702702703,1.05405405405,0.981981981982,0.693693693694,0.243243243243,0.0,0.00179767533491,0.0107860520095,0.00130516154452,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.39694656489,1.09923664122,1.0534351145,0.351145038168,0.0992366412214,0.0,0.0010249330656,0.0113788487282,0.00148510709505,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.99884792627,1.21543778802,0.898617511521,0.748847926267,0.138248847926,0.0,0.00130700428319,0.0116213151927,0.00096056941295,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.98958333333,1.36458333333,0.416666666667,0.135416666667,0.09375,0.0,0.00169376693767,0.0105295844625,0.00166553748871,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.46621621622,1.06081081081,0.871621621622,1.17567567568,0.425675675676,0.0,0.0016318537859,0.0108608935306,0.00139614157238,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
1.91848906561,1.41153081511,0.795228628231,0.51689860835,0.357852882704,0.0,0.00222024866785,0.00621669626998,0.00545194395106,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.47048903879,1.35750421585,0.801011804384,0.295109612142,0.0758853288364,0.0,0.00102021888332,0.0113615284734,0.00150714153218,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
2.37606837607,1.22222222222,0.777777777778,0.418803418803,0.205128205128,0.0,0.00198079791201,0.009298098434,0.00260999254288,0.0,0.0196078431373,0.0,0.0,0.0,0.0,pistola
