@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE class  {pistola, revolver}

@DATA
2.55239520958,1.59431137725,0.561377245509,0.209580838323,0.0823353293413,0.0,0.0023285525882,0.00867540389054,0.00288493241015,0.0,pistola
1.55149934811,1.10821382008,0.880052151239,0.880052151239,0.580182529335,0.0,0.00247426761679,0.00912179994722,0.00229282132489,0.0,pistola
2.84017278618,1.30669546436,0.61555075594,0.226781857451,0.0107991360691,0.0,0.00056146572104,0.0126477541371,0.000679669030733,0.0,pistola
2.87709497207,1.10335195531,0.684357541899,0.321229050279,0.0139664804469,0.0,0.00391837368094,0.00562538795779,0.00434512725016,0.0,pistola
1.29213483146,1.4138576779,1.69475655431,0.421348314607,0.177902621723,0.0,0.00237373737374,0.0105050505051,0.0010101010101,0.0,pistola
1.97297297297,1.71621621622,0.864864864865,0.324324324324,0.121621621622,0.0,0.00336021505376,0.00750448028674,0.00302419354839,0.0,pistola
3.45652173913,1.28260869565,0.173913043478,0.0434782608696,0.0434782608696,0.0,0.00150966183575,0.0111714975845,0.0012077294686,0.0,pistola
2.51811594203,1.32246376812,0.724637681159,0.344202898551,0.0905797101449,0.0,0.000626929012346,0.0113811728395,0.00188078703704,0.0,pistola
0.916666666667,1.52777777778,1.47222222222,0.638888888889,0.444444444444,0.0,0.0,0.0127968189964,0.00109206989247,0.0,pistola
1.84391080617,1.54373927959,1.03773584906,0.428816466552,0.145797598628,0.0,0.0023421397789,0.00829117481731,0.00325557429267,0.0,pistola
2.77777777778,1.31578947368,0.606725146199,0.241228070175,0.0584795321637,0.0,0.00194404361071,0.0107022607023,0.00124258457592,0.0,pistola
3.07692307692,1.4010989011,0.43956043956,0.0549450549451,0.0274725274725,0.0,0.00293803418803,0.00972985347985,0.001221001221,0.0,pistola
1.86965811966,1.38888888889,1.07905982906,0.512820512821,0.149572649573,0.0,0.00352073630517,0.00787314260368,0.00249500998004,0.0,pistola
1.54921700224,1.13534675615,0.989932885906,1.14653243848,0.178970917226,0.0,0.00168304221252,0.0107350800582,0.00147076661815,0.0,pistola
2.13141025641,1.9391025641,0.641025641026,0.192307692308,0.0961538461538,0.0,0.000922995780591,0.0114715189873,0.00149437412096,0.0,pistola
2.54156769596,1.60332541568,0.581947743468,0.225653206651,0.0475059382423,0.0,0.00283716020058,0.00854447083663,0.00250725785168,0.0,pistola
1.81908548708,1.13320079523,1.10337972167,0.596421471173,0.347912524851,0.0,0.00471085120208,0.00674139051332,0.00243664717349,0.0,pistola
3.125,1.61458333333,0.247395833333,0.0130208333333,0.0,0.0,0.00401475694444,0.00755931712963,0.00231481481481,0.0,pistola
3.64617940199,1.11295681063,0.199335548173,0.0415282392027,0.0,0.0,0.00373134328358,0.00580431177446,0.00435323383085,0.0,pistola
2.08242950108,1.99566160521,0.780911062907,0.130151843818,0.0108459869848,0.0,0.000953743443014,0.0123092513114,0.000625894134478,0.0,pistola
2.56678281069,1.63182346109,0.586527293844,0.168408826945,0.0464576074332,0.0,0.00214285714286,0.00985714285714,0.00188888888889,0.0,pistola
2.08680142687,1.58739595719,0.844233055886,0.338882282996,0.142687277051,0.0,0.00299947835159,0.00767801251956,0.00321139801774,0.0,pistola
1.91846522782,1.73860911271,0.869304556355,0.329736211031,0.143884892086,0.0,0.00323220686124,0.00881656426011,0.00184011776754,0.0,pistola
1.60952380952,1.25714285714,1.53333333333,0.438095238095,0.161904761905,0.0,0.00346585117227,0.0091997961264,0.00122324159021,0.0,pistola
1.57453936348,1.3567839196,0.871021775544,0.820770519263,0.376884422111,0.0,0.00078125,0.0118923611111,0.00121527777778,0.0,pistola
2.44505494505,1.73076923077,0.467032967033,0.302197802198,0.0549450549451,0.0,0.0012012012012,0.0111486486486,0.00153903903904,0.0,pistola
3.1913303438,1.43497757848,0.269058295964,0.0896860986547,0.0149476831091,0.0,0.00108570960341,0.0119018354638,0.000901343821698,0.0,pistola
1.14406779661,1.16949152542,1.10169491525,0.966101694915,0.618644067797,0.0,0.000686931135154,0.0120212948652,0.00118066288855,0.0,pistola
1.21787025704,1.40758873929,1.48102815177,0.61811505508,0.275397796818,0.0,0.00223962361433,0.00936130445991,0.00228796081464,0.0,pistola
1.69340463458,1.28342245989,1.32798573975,0.499108734403,0.196078431373,0.0,0.00216637781629,0.00974870017331,0.00197381089929,0.0,pistola
2.70799347471,1.40293637847,0.628058727569,0.236541598695,0.0244698205546,0.0,0.00254367008824,0.00940932829101,0.00193589050963,0.0,pistola
1.96897374702,2.12410501193,0.54892601432,0.286396181384,0.0715990453461,0.0,0.00149164677804,0.0103420843278,0.00205515778308,0.0,pistola
1.29399585921,1.16977225673,1.09730848861,0.879917184265,0.55900621118,0.0,0.00254303599374,0.00970755086072,0.00163830203443,0.0,pistola
3.0625,1.40625,0.359375,0.15625,0.015625,0.0,0.00182079945799,0.00876524390244,0.00330284552846,0.0,pistola
2.96610169492,1.27118644068,0.466101694915,0.155367231638,0.141242937853,0.0,0.0020677278402,0.010104556804,0.00171660424469,0.0,pistola
2.15417867435,1.53458213256,0.922190201729,0.302593659942,0.0864553314121,0.0,0.00188857412653,0.0108002832861,0.00120003147624,0.0,pistola
1.73624288425,1.44212523719,1.20493358634,0.360531309298,0.256166982922,0.0,0.00318967249347,0.0072583885875,0.00344082780792,0.0,pistola
2.61210762332,1.2331838565,0.85201793722,0.201793721973,0.100896860987,0.0,0.00271002710027,0.00865360926337,0.00252525252525,0.0,pistola
2.38596491228,0.938596491228,0.833333333333,0.675438596491,0.166666666667,0.0,0.00161443494777,0.0116571699905,0.000617283950617,0.0,pistola
2.14626391097,1.27186009539,1.05723370429,0.445151033386,0.0794912559618,0.0,0.00155048916841,0.0109189378057,0.00141946191474,0.0,pistola
1.85779816514,1.4621559633,0.865825688073,0.676605504587,0.137614678899,0.0,0.00153093434343,0.0114583333333,0.000899621212121,0.0,pistola
3.09523809524,1.35238095238,0.32380952381,0.171428571429,0.0571428571429,0.0,0.00195434646654,0.0106577027309,0.00127683969147,0.0,pistola
1.46941489362,1.22340425532,0.970744680851,0.957446808511,0.378989361702,0.0,0.00177607274794,0.010336743393,0.00177607274794,0.0,pistola
2.05828779599,1.20218579235,0.792349726776,0.582877959927,0.364298724954,0.0,0.00213146314631,0.00630271360469,0.00545471213788,0.0,pistola
2.81499202552,1.25996810207,0.693779904306,0.18341307815,0.0478468899522,0.0,0.000613389414651,0.0120925341746,0.00118296529968,0.0,pistola
1.94542253521,1.55809859155,0.68661971831,0.572183098592,0.237676056338,0.0,0.00250572737686,0.0077796869034,0.00360347460863,0.0,pistola
1.28482972136,1.22291021672,0.990712074303,0.696594427245,0.804953560372,0.0,0.00390757730207,0.00552157662249,0.00445973496432,0.0,pistola
1.77700348432,1.28919860627,1.35017421603,0.479094076655,0.104529616725,0.0,0.00127102976521,0.0115317064152,0.00108615270845,0.0,pistola
1.71728971963,1.30841121495,0.957943925234,0.782710280374,0.233644859813,0.0,0.00240324594257,0.008645443196,0.00284019975031,0.0,pistola
2.92091836735,1.32653061224,0.510204081633,0.191326530612,0.0510204081633,0.0,0.00186830231246,0.00909475465313,0.00292583192329,0.0,pistola
2.12633451957,1.61921708185,0.943060498221,0.20462633452,0.106761565836,0.0,0.00221734892788,0.0103070175439,0.00136452241715,0.0,pistola
1.36925795053,0.998233215548,1.61660777385,0.839222614841,0.17667844523,0.0,0.00163259511641,0.0116647738028,0.000591519969714,0.0,pistola
1.76470588235,1.1678200692,1.20242214533,0.519031141869,0.346020761246,0.0,0.00630538513974,0.00609236537151,0.00149113837764,0.0,pistola
1.60662824207,1.88760806916,0.871757925072,0.367435158501,0.266570605187,0.0,0.00233378870674,0.00874696417729,0.00280813600486,0.0,pistola
3.30742659758,1.13989637306,0.509499136442,0.0345423143351,0.00863557858377,0.0,0.00207261292167,0.00983895559367,0.00197732037355,0.0,pistola
1.77419354839,1.85161290323,0.941935483871,0.374193548387,0.058064516129,0.0,0.00199663724254,0.0097554995096,0.00213675213675,0.0,pistola
2.39187418087,1.625163827,0.720838794233,0.24246395806,0.0196592398427,0.0,0.00118739205527,0.0117120034542,0.00098949337939,0.0,pistola
1.63913595934,1.1499364676,1.58831003812,0.546378653113,0.0762388818297,0.0,0.000689274882823,0.0113902674387,0.00180934656741,0.0,pistola
2.36274509804,1.55882352941,0.803921568627,0.235294117647,0.0392156862745,0.0,0.00307131985214,0.00899652098282,0.00182104805392,0.0,pistola
2.46575342466,1.37747336377,0.72298325723,0.372907153729,0.0608828006088,0.0,0.000915080527086,0.0101268911664,0.00284691719538,0.0,pistola
1.94704049844,1.45638629283,1.1292834891,0.366043613707,0.101246105919,0.0,0.00378205128205,0.00831196581197,0.00179487179487,0.0,pistola
3.4458259325,0.843694493783,0.399644760213,0.248667850799,0.0621669626998,0.0,0.00276348389556,0.00933866971603,0.0017867352773,0.0,pistola
2.07509881423,2.09486166008,0.701581027668,0.118577075099,0.0098814229249,0.0,0.000730994152047,0.0123186051549,0.00083928958198,0.0,pistola
1.98324022346,1.3687150838,0.984636871508,0.537709497207,0.125698324022,0.0,0.00106544901065,0.0120243531202,0.000799086757991,0.0,pistola
1.41571194763,1.46481178396,1.48117839607,0.466448445172,0.171849427169,0.0,0.00135030864198,0.011488340192,0.00105024005487,0.0,pistola
1.54531946508,1.30757800892,1.35215453195,0.54234769688,0.252600297177,0.0,0.00143407197863,0.010843941537,0.00161087537325,0.0,pistola
3.64,1.16,0.2,0.0,0.0,0.0,0.00722222222222,0.00422222222222,0.00244444444444,0.0,pistola
1.87407407407,1.12592592593,1.31851851852,0.533333333333,0.148148148148,0.0,0.00202421035754,0.00949975949976,0.00236491903159,0.0,pistola
1.99140401146,1.16045845272,1.31805157593,0.386819484241,0.143266475645,0.0,0.00103823852061,0.0112834978843,0.00156715248394,0.0,pistola
2.14743589744,1.39423076923,0.785256410256,0.496794871795,0.176282051282,0.0,0.00363862264821,0.00607916222932,0.00417110401136,0.0,pistola
2.0951417004,1.41194331984,0.936234817814,0.37955465587,0.177125506073,0.0,0.00192243396857,0.0106151788699,0.00135127605037,0.0,pistola
1.6485013624,1.26702997275,1.00817438692,0.66757493188,0.408719346049,0.0,0.00143926309729,0.0106265592017,0.00182306658991,0.0,pistola
0.950226244344,0.595776772247,2.24736048265,0.950226244344,0.25641025641,0.0,0.0014007260101,0.0118963068182,0.000591856060606,0.0,pistola
1.4921875,1.1953125,0.9140625,0.84375,0.5546875,0.0,0.00171821305842,0.0100638193422,0.0021068564883,0.0,pistola
2.13073005093,1.75721561969,0.755517826825,0.246179966044,0.110356536503,0.0,0.00239223337049,0.00954570791527,0.00195094760312,0.0,pistola
2.5303030303,1.74242424242,0.484848484848,0.121212121212,0.121212121212,0.0,0.000500500500501,0.0119285952619,0.00145979312646,0.0,pistola
2.41134751773,1.64893617021,0.691489361702,0.212765957447,0.0354609929078,0.0,0.00127601099333,0.0108460934433,0.0017667844523,0.0,pistola
2.93051359517,1.26888217523,0.438066465257,0.256797583082,0.105740181269,0.0,0.00258591925259,0.00946780113447,0.00183516850184,0.0,pistola
1.86258278146,1.15066225166,1.31622516556,0.554635761589,0.115894039735,0.0,0.000722923238696,0.0125525762355,0.000613389414651,0.0,pistola
2.93316831683,1.41089108911,0.346534653465,0.222772277228,0.0866336633663,0.0,0.00177015250545,0.00864651416122,0.00347222222222,0.0,pistola
1.48288973384,1.54942965779,1.28326996198,0.513307984791,0.171102661597,0.0,0.00266995276237,0.00972992400904,0.00148901211748,0.0,pistola
1.19101123596,1.0,1.83146067416,0.61797752809,0.359550561798,0.0,0.00341386554622,0.00860760971055,0.00186741363212,0.0,pistola
1.96923076923,1.50769230769,0.769230769231,0.446153846154,0.307692307692,0.0,0.00191131498471,0.00934420659191,0.00263336731227,0.0,pistola
1.49725274725,1.20879120879,1.29120879121,0.782967032967,0.21978021978,0.0,0.00142624286879,0.0121570225482,0.000305623471883,0.0,pistola
1.68262653899,0.991792065663,0.670314637483,1.15595075239,0.499316005472,0.0,0.00111259457054,0.0122385402759,0.000537754042427,0.0,pistola
2.82485875706,1.17702448211,0.875706214689,0.0941619585687,0.0282485875706,0.0,0.00143050353725,0.0107937994174,0.00166458593425,0.0,pistola
2.71276595745,1.13221884498,0.995440729483,0.144376899696,0.0151975683891,0.0,0.00123596447126,0.0112912686442,0.00136165577342,0.0,pistola
2.16393442623,1.42076502732,0.852459016393,0.426229508197,0.136612021858,0.0,0.0024694683908,0.00965337643678,0.0017660440613,0.0,pistola
2.77695716396,1.58050221566,0.546528803545,0.0664697193501,0.0295420974889,0.0,0.00132372108179,0.0110377973281,0.00152737047898,0.0,pistola
2.99817184644,1.51736745887,0.347349177331,0.118829981718,0.018281535649,0.0,0.00238675604306,0.00802356286817,0.00347856997766,0.0,pistola
3.14942528736,1.1724137931,0.413793103448,0.126436781609,0.137931034483,0.0,0.00163029847003,0.0111926260346,0.00106596438425,0.0,pistola
2.22762645914,1.27431906615,0.807392996109,0.418287937743,0.272373540856,0.0,0.00342644904792,0.00842226407198,0.00204017576899,0.0,pistola
3.20945945946,1.38513513514,0.287162162162,0.0675675675676,0.0506756756757,0.0,0.00295608108108,0.00929054054054,0.00164226726727,0.0,pistola
3.43511450382,1.15458015267,0.333969465649,0.0572519083969,0.0190839694656,0.0,0.0024385072095,0.0103106446141,0.00113973706531,0.0,pistola
2.24175824176,1.37362637363,0.978021978022,0.296703296703,0.10989010989,0.0,0.00266279351247,0.00871459694989,0.00251149842653,0.0,pistola
1.95255474453,1.24087591241,0.930656934307,0.711678832117,0.164233576642,0.0,0.00266554433221,0.00818368873924,0.00303965581743,0.0,pistola
